Height,BlockTrust,ChainTrust
112035,1,82b4f3480d0e0
112036,b748d0f54,82b5aa90de034
112037,b77062188,82b66201401bc
112038,b7b8a280a,82b719b9e29c6
112039,b7f70977c,82b7d1b0ec142
112040,b81094a25,82b889c180b67
112041,b82a716c0,82b941ebf2227
112042,b85692583,82b9fa42847aa
112043,b7dd4b9cf,82bab21fd0179
112044,b81f071a8,82bb6a3ed7321
112045,b87988189,82bc22b85f4aa
112046,b8d4ad4be,82bcdb8d0c968
112047,b92a06deb,82bd94b713753
112048,b90b8a2ba,82be4dc29da0d
112049,b94d5dcd7,82bf070ffb6e4
112050,b978a9e61,82bfc088a5545
112051,1,82bfc088a5546
112052,1,82bfc088a5547
112053,b94703b62,82c079cfa90a9
112054,b95c80000,82c1332c290a9
112055,b9a05392e,82c1eccc7c9d7
112056,b98353f95,82c2a64fd096c
112057,b97b5a9a2,82c35fcb2b30e
112058,b97361ea7,82c4193e8d1b5
112059,b9a169304,82c4d2dff64b9
112060,b9e8aa229,82c58cc8a06e2
112061,1,82c58cc8a06e3
112062,b96cca755,82c646356ae38
112063,b966db4ee,82c6ff9c46326
112064,b96ca8e1c,82c7b908ef142
112065,b9b79a750,82c872c089892
112066,1,82c872c089893
112067,1,82c872c089894
112068,ba025ae52,82c92cc2e46e6
112069,1,82c92cc2e46e7
112070,b95a56645,82c9e61d3ad2c
112071,b928b80ea,82ca9f45f2e16
112072,1,82ca9f45f2e17
112073,1,82ca9f45f2e18
112074,b952e6b36,82cb5898d994e
112075,b987cac4e,82cc1220a459c
112076,b9998edeb,82cccbba33387
112077,b9f036bf1,82cd85aa69f78
112078,1,82cd85aa69f79
112079,b9e8b292b,82ce3f931c8a4
112080,ba0a13d7b,82cef99d3061f
112081,1,82cef99d30620
112082,b8fd0334f,82cfb29a3396f
112083,b81131cb3,82d06aab65622
112084,b7b27483f,82d1225dd9e61
112085,b7affa308,82d1da0dd4169
112086,b7fee195b,82d2920cb5ac4
112087,b84ff630b,82d34a5cabdcf
112088,b843a766f,82d402a05343e
112089,b882e15e8,82d4bb2334a26
112090,b8b00d926,82d573d34234c
112091,b8dbd8783,82d62caf1aacf
112092,b927cdb30,82d6e5d6e85ff
112093,1,82d6e5d6e8600
112094,b93894e87,82d79f0f7d487
112095,b8916e1f6,82d857a0eb67d
112096,b85b0b4e5,82d90ffbf6b62
112097,b85d3f91d,82d9c8593647f
112098,b82ed7adc,82da80880df5b
112099,b7ff3c80c,82db38874a767
112100,b84309e7e,82dbf0ca545e5
112101,b891e28ee,82dca95c36ed3
112102,1,82dca95c36ed4
112103,b8de31315,82dd623a681e9
112104,b8a23b686,82de1adca386f
112105,b8f18f6e4,82ded3ce32f53
112106,b890d01b5,82df8c5f03108
112107,b8a9cee5e,82e04508d1f66
112108,b90149c41,82e0fe0a1bba7
112109,b93618638,82e1b740341df
112110,b97b49cdb,82e270bb7deba
112111,b9ca7dd0e,82e32a85fbbc8
112112,b9f9d7ed2,82e3e47fd3a9a
112113,b9fcae29a,82e49e7c81d34
112114,ba47d91f7,82e558c45af2b
112115,b9a351260,82e61267ac18b
112116,b9a94c966,82e6cc10f8af1
112117,b9c0b76ad,82e785d1b019e
112118,ba16a8176,82e83fe858314
112119,b9f39c331,82e8f9dbf4645
112120,ba2de261e,82e9b409d6c63
112121,ba5a304dc,82ea6e640713f
112122,ba4ff510f,82eb28b3fc24e
112123,ba8f3cb15,82ebe34338d63
112124,bac35f52d,82ec9e0698290
112125,baff7d912,82ed590615ba2
112126,bb4bb6699,82ee1451cc23b
112127,bbaec670f,82eed0009294a
112128,bc09eae3e,82ef8c0a7d788
112129,bb9858740,82f047a2d5ec8
112130,bb9e8e234,82f10341640fc
112131,bbd191af6,82f1bf12f5bf2
112132,bc1d255c0,82f27b301b1b2
112133,bc2849020,82f33758641d2
112134,bc15852c5,82f3f36de9497
112135,bc0a8ee8c,82f4af7878323
112136,1,82f4af7878324
112137,bc4c08779,82f56bc480a9d
112138,1,82f56bc480a9e
112139,bc5e8938c,82f6282309e2a
112140,bc5bd43bc,82f6e47ede1e6
112141,bbbd8f851,82f7a03c6da37
112142,bc0335450,82f85c3fa2e87
112143,bc473b691,82f91886de518
112144,bc78fa9bc,82f9d4ffd8ed4
112145,bc7e6656c,82fa917e3f440
112146,bc7397dc2,82fb4df1d7202
112147,1,82fb4df1d7203
112148,bc9477e27,82fc0a864f02a
112149,bccbbebbb,82fcc7520dbe5
112150,1,82fcc7520dbe6
112151,bd2272134,82fd84747fd1a
112152,bd513a59e,82fe41c5ba2b8
112153,bdb3e7288,82feff79a1540
112154,be022cf1a,82ffbd7bce45a
112155,be4cb1c04,83007bc88005e
112156,bdbb7d266,83013983fd2c4
112157,1,83013983fd2c5
112158,1,83013983fd2c6
112159,bdb20cbc9,8301f73609e8f
112160,bd6627d19,8302b49c31ba8
112161,1,8302b49c31ba9
112162,bd47c3011,830371e3f4bba
112163,bcca96de4,83042eae8b99e
112164,bd31aa61d,8304ebe035fbb
112165,bd74aa3e0,8305a954e039b
112166,bd8ea8f72,830666e38930d
112167,bd937e010,830724770731d
112168,bdde7f416,8307e25586733
112169,bdea6543a,8308a03febb6d
112170,be45d2950,83095e85be4bd
112171,be9c656a2,830a1d2223b5f
112172,bee751ada,830adc0975639
112173,1,830adc097563a
112174,bf34a24cc,830b9b3e17b06
112175,1,830b9b3e17b07
112176,1,830b9b3e17b08
112177,1,830b9b3e17b09
112178,bf5c22527,830c5a9a3a030
112179,be3052710,830d18ca8c740
112180,be7be1cdf,830dd7466e41f
112181,be9779f78,830e95dde8397
112182,bf0002193,830f54ddea52a
112183,bf11a7526,831013ef91a50
112184,bf6cd5246,8310d35c66c96
112185,bfc2cf866,8311931f364fc
112186,c01f49183,8312533e7f67f
112187,c051132dc,8313138f9295b
112188,c01c9c42c,8313d3ac2ed87
112189,c018e138e,831493c510115
112190,c0672a510,8315542c3a625
112191,c0c24fe0a,831614ee8a42f
112192,1,831614ee8a430
112193,1,831614ee8a431
112194,c113cdfa4,8316d602583d5
112195,1,8316d602583d6
112196,bfe57baa0,831795e7d3e76
112197,1,831795e7d3e77
112198,bfd70dbd5,831855bee1a4c
112199,bf79cd0e3,83191538aeb2f
112200,bfbcc7910,8319d4f57643f
112201,c0012c01d,831a94f6a245c
112202,c00513225,831b54fbb5681
112203,c03a43a8f,831c1535f9110
112204,1,831c1535f9111
112205,c08531258,831cd5bb2a369
112206,c00dd4ff0,831d95c8ff359
112207,c04718499,831e5610177f2
112208,c064babce,831f1674d23c0
112209,1,831f1674d23c1
112210,bfd00002f,831fd644d23f0
112211,bf1a8887e,8320955f5ac6e
112212,be9f8ca8c,832153fee76fa
112213,be678b38a,8322126672a84
112214,be9d16d27,8322d103897ab
112215,beb20fc78,83238fb599423
112216,bf045299f,83244eb9ebdc2
112217,bf642ae15,83250e1e16bd7
112218,bf54f9df1,8325cd73109c8
112219,bf781f6d1,83268ceb30099
112220,bf96c4cc8,83274c81f4d61
112221,bfd0b3a9b,83280c52a87fc
112222,c02dafdc7,8328cc80585c3
112223,bfaf1c22a,83298c2f747ed
112224,bfe0762f1,832a4c0feaade
112225,c00897626,832b0c1882104
112226,1,832b0c1882105
112227,c053eea0c,832bcc6c70b11
112228,c083a3029,832c8cf013b3a
112229,c0be2a9fe,832d4dae3e538
112230,c0fefadf0,832e0ead39328
112231,c13d1d66e,832ecfea56996
112232,c193bb089,832f917e11a1f
112233,c15f93343,833052dda4d62
112234,c11a58d60,833113f7fdac2
112235,c1764d2e5,8331d56e4ada7
112236,c1d802575,833297464d31c
112237,1,833297464d31d
112238,1,833297464d31e
112239,c2149b9da,8333595ae8cf8
112240,c1d436014,83341b2f1ed0c
112241,c21e17d9c,8334dd4d36aa8
112242,c26f30686,83359fbc6712e
112243,c2a7ad39f,83366264144cd
112244,c2f9cd7d3,8337255de1ca0
112245,c2d7627bd,8337e8354445d
112246,c32e1053e,8338ab635499b
112247,c30066e16,83396e63bb7b1
112248,c3444ed24,833a31a80a4d5
112249,c2acd8340,833af454e2815
112250,c290615cb,833bb6e543de0
112251,c2d053696,833c79b597476
112252,c317f2c6d,833d3ccd8a0e3
112253,c34e4f45e,833e001bd9541
112254,c3a1dcbd8,833ec3bdb6119
112255,c2e4596a1,833f86a20f7ba
112256,c325905c3,834049c79fd7d
112257,c329e2d97,83410cf182b14
112258,c3865b6ca,8341d077de1de
112259,c3be7e6cf,834294365c8ad
112260,c3ebbc4e9,8343582218d96
112261,1,8343582218d97
112262,c43f14bdd,83441c612d974
112263,c38f1bda5,8344dff049719
112264,c3c498ce6,8345a3b4e23ff
112265,c31ca19a6,834666d183da5
112266,c2d81bda7,834729a99fb4c
112267,c32b2852e,8347ecd4c807a
112268,c37d067f5,8348b051ce86f
112269,1,8348b051ce870
112270,c38ee3d52,834973e0b25c2
112271,c34b2e709,834a372be0ccb
112272,c3a432c49,834afad013914
112273,c3e45793a,834bbeb46b24e
112274,c3ab1924e,834c825f8449c
112275,c3b43a5e4,834d4613bea80
112276,c3f30ed8d,834e0a06cd80d
112277,c42a278c0,834ece30f50cd
112278,c4557ed3d,834f928673e0a
112279,c497dd139,8350571e50f43
112280,c4a5b075e,83511bc4016a1
112281,c4a407a1b,8351e068090bc
112282,c4edab2e5,8352a555b43a1
112283,1,8352a555b43a2
112284,c5170392c,83536a6cb7cce
112285,c4782f6d3,83542ee4e73a1
112286,c42f8cb64,8354f31473f05
112287,1,8354f31473f06
112288,c489294e6,8355b79d9d3ec
112289,c4aa72754,83567c480fb40
112290,c4ebbedd9,83574133ce919
112291,c4d54ece4,835806091d5fd
112292,c4dd24632,8358cae641c2f
112293,c4e2a657f,83598fc8e81ae
112294,c51e04344,835a54e6ec4f2
112295,c4efbd68a,835b19d6a9b7c
112296,c52618834,835bdefcc23b0
112297,1,835bdefcc23b1
112298,c430b969c,835ca32d7ba4d
112299,c3e6068ba,835d671382307
112300,c3ddc174b,835e2af143a52
112301,c3e70ce37,835eeed850889
112302,c32425c56,835fb1fc764df
112303,1,835fb1fc764e0
112304,c35513a67,8360755189f47
112305,1,8360755189f48
112306,c25edcbda,836137b066b22
112307,c29aa29fd,8361fa4b0951f
112308,c27899ce5,8362bcc3a3204
112309,c274ab78a,83637f384e98e
112310,1,83637f384e98f
112311,c222711a0,8364415abfb2f
112312,c1ad8280c,836503084233b
112313,c113b2ac8,8365c41bf4e03
112314,c0c7189f2,836684e30d7f5
112315,1,836684e30d7f6
112316,1,836684e30d7f7
112317,c10bd79e3,836745eee51da
112318,bf419b885,8368053080a5f
112319,1,8368053080a60
112320,bf5eed91f,8368c48f6e37f
112321,be6b4734f,836982fab56ce
112322,bdfff8db4,836a40faae482
112323,be5793615,836aff5241a97
112324,1,836aff5241a98
112325,1,836aff5241a99
112326,be7ee4890,836bbdd126329
112327,be457a31d,836c7c16a0646
112328,be99f8874,836d3ab098eba
112329,bedc7a45c,836df98d13316
112330,becdf5deb,836eb85b09101
112331,1,836eb85b09102
112332,1,836eb85b09103
112333,beeeee891,836f7749f7994
112334,be53f2b2e,8370359dea4c2
112335,1,8370359dea4c3
112336,bea2260c8,8370f4401058b
112337,bd6faaf7d,8371b1afbb508
112338,bd821f140,83726f31da648
112339,1,83726f31da649
112340,bd58826f6,83732c8a5cd3f
112341,bd31274cf,8373e9bb8420e
112342,bd52269cc,8374a70daabda
112343,bd4ecd1d4,8375645c77dae
112344,bd9bc9b91,837621f84193f
112345,bdb2e85f2,8376dfab29f31
112346,bcede5d5f,83779c990fc90
112347,bcf1bea4d,8378598ace6dd
112348,bcf51d91b,8379167febff8
112349,bd18f6ac9,8379d398e2ac1
112350,bd641a5f4,837a90fcfd0b5
112351,1,837a90fcfd0b6
112352,bd6751976,837b4e644ea2c
112353,bd7e148cd,837c0be2632f9
112354,bde79c0c3,837cc9c9ff3bc
112355,be38653cc,837d880264788
112356,be9209c64,837e46946e3ec
112357,bef05b752,837f0584c9b3e
112358,bf48dd555,837fc4cda7093
112359,bf4936aa2,83808416ddb35
112360,bfa2b56a6,838143b9931db
112361,bf5d495a2,83820316dc77d
112362,1,83820316dc77e
112363,bf5f1155b,8382c275edcd9
112364,be8b7e3c0,838381016c099
112365,bec32a3a4,83843fc49643d
112366,bebd324e9,8384fe81c8926
112367,bf20a10dc,8385bda269a02
112368,bf1bf61aa,83867cbe5fbac
112369,be951612c,83873b5375cd8
112370,beadef5f3,8387fa01652cb
112371,bd85719fd,8388b786d6cc8
112372,bd6faaf7d,838974f681c45
112373,1,838974f681c46
112374,bd5542f79,838a324bc4bbf
112375,bc1fad587,838aee6b72146
112376,bc643015d,838baacfa22a3
112377,bc8fc12c4,838c675f63567
112378,bcbbfa445,838d241b5d9ac
112379,bd1b256a8,838de13683054
112380,bd75dcf4f,838e9eac5ffa3
112381,bdb3a9a83,838f5c6009a26
112382,be1116b0d,83901a7120533
112383,be2b029dc,8390d89c22f0f
112384,be7be1cdf,8391971804bee
112385,bdc8f3430,839254e0f801e
112386,1,839254e0f801f
112387,be264052d,839313073854c
112388,bdb3144cb,8393d0ba4ca17
112389,bdf11a9a5,83948eab673bc
112390,bd711af39,83954c1c822f5
112391,bdcb2ede3,839609e7b10d8
112392,bddf49b08,8396c7c6fabe0
112393,be0446a32,839785cb41612
112394,1,839785cb41613
112395,be2851fca,839843f3935dd
112396,1,839843f3935de
112397,bd4dcf633,8399014162c11
112398,bcc10a2c3,8399be026ced4
112399,bcdb8e8b0,839a7addfb784
112400,bc6438c00,839b374234384
112401,bc32c1080,839bf374f5404
112402,bc35a0147,839cafaa9554b
112403,bc6a369fe,839d6c14cbf49
112404,1,839d6c14cbf4a
112405,bc954842f,839e28aa14379
112406,1,839e28aa1437a
112407,bc43c8b7c,839ee4eddcef6
112408,bbf1f443b,839fa0dfd1331
112409,1,839fa0dfd1332
112410,bb5e969fc,83a05c3e67d2e
112411,bb73b0ced,83a117b218a1b
112412,bbb3ae241,83a1d365c6c5c
112413,bb79d2e79,83a28edf99ad5
112414,bbc0fd4d7,83a34aa096fac
112415,bc16998d2,83a406b73087e
112416,1,83a406b73087f
112417,bc738684f,83a4c32ab70ce
112418,bbd5a3db8,83a57f005ae86
112419,bc2f1b36a,83a63b2f761f0
112420,bc8aa28d4,83a6f7ba18ac4
112421,bce46fb33,83a7b49e885f7
112422,1,83a7b49e885f8
112423,bd328d98c,83a871d115f84
112424,bc9c793ad,83a92e6d8f331
112425,bcb656d36,83a9eb23e6067
112426,bd06741fe,83aaa82a5a265
112427,bd425469d,83ab656cae902
112428,1,83ab656cae903
112429,bd98c560a,83ac230573f0d
112430,bd598906f,83ace05efcf7c
112431,bcf06abc9,83ad9d4f67b45
112432,bd17c5222,83ae5a672cd67
112433,1,83ae5a672cd68
112434,bd16adcb9,83af177ddaa21
112435,1,83af177ddaa22
112436,bd14c4fbc,83afd4929f9de
112437,1,83afd4929f9df
112438,bcd6a8bea,83b09169485c9
112439,bcf600374,83b14e5f4893d
112440,bcf98ae2c,83b20b58d3769
112441,bd53dc284,83b2c8acaf9ed
112442,bd9789721,83b386443910e
112443,bddfaa821,83b44423e392f
112444,1,83b44423e3930
112445,bdef47cac,83b502132b5dc
112446,be4969e28,83b5c05c95404
112447,be526d940,83b67eaf02d44
112448,1,83b67eaf02d45
112449,be8a860b7,83b73d3988dfc
112450,be0e4c569,83b7fb47d5365
112451,be2740526,83b8b96f1588b
112452,be236c860,83b97792820eb
112453,be2937858,83ba35bbb9943
112454,be602562d,83baf41bdef70
112455,bdfc6452c,83bbb2184349c
112456,be39b4ef8,83bc7051f8394
112457,be795b2c3,83bd2ecb53657
112458,be63a3224,83bded2ef687b
112459,be6ae5d4c,83beab99dc5c7
112460,be86f5253,83bf6a20d181a
112461,beb6b58fa,83c028d787114
112462,bf101640c,83c0e7e79d520
112463,bef7bab60,83c1a6df58080
112464,bf58da028,83c26638320a8
112465,bf677394a,83c3259fa59f2
112466,bfb3d7419,83c3e5537ce0b
112467,bfc0015b8,83c4a5137e3c3
112468,1,83c4a5137e3c4
112469,c00a6b90b,83c5651de9ccf
112470,c014a838b,83c625329205a
112471,c029f428d,83c6e55c862e7
112472,c0104b61e,83c7a56cd1905
112473,1,83c7a56cd1906
112474,c06c91413,83c865d962d19
112475,c00d17e48,83c925e67ab61
112476,1,83c925e67ab62
112477,1,83c925e67ab63
112478,c05c817c5,83c9e642fc328
112479,bf8b145ea,83caa5ce10912
112480,bf9af8457,83cb656908d69
112481,1,83cb656908d6a
112482,bfa9bfd05,83cc2512c8a6f
112483,bf79a9408,83cce48c71e77
112484,bfabebe1c,83cda4385dc93
112485,bf21e21fb,83ce635a3fe8e
112486,be710dbb7,83cf21cb4da45
112487,beb4a9ac9,83cfe07ff750e
112488,be991acc5,83d09f19121d3
112489,be651fadd,83d15d7e31cb0
112490,bec3ff74a,83d21c42313fa
112491,bf051f7d8,83d2db4750bd2
112492,bf3d1b9d8,83d39a846c5aa
112493,bf4a66667,83d459ced2c11
112494,bf9fd641f,83d5196ea9030
112495,bfd7a67c9,83d5d9464f7f9
112496,c030421e1,83d69976919da
112497,c07aa92af,83d759f13ac89
112498,1,83d759f13ac8a
112499,c06600135,83d81a573adbf
112500,c0b65f96c,83d8db0d9a72b
112501,c0d782d86,83d99be51d4b1
112502,c119d962b,83da5cfef6adc
112503,c1111137a,83db1e1007e56
112504,c0ce65f2c,83dbdede6dd82
112505,1,83dbdede6dd83
112506,c092cde9c,83dc9f713bc1f
112507,c0b534635,83dd602670254
112508,1,83dd602670255
112509,c0ba20c13,83de20e090e68
112510,1,83de20e090e69
112511,c0dd0b57c,83dee1bd9c3e5
112512,c07b0ca9d,83dfa238a8e82
112513,c0d63c019,83e0630ee4e9b
112514,c0e85ce34,83e123f741ccf
112515,c0b4e2ca5,83e1e4ac24974
112516,c0c7a9cad,83e2a573ce621
112517,c0a1e0076,83e36615ae697
112518,c0ec4d6f9,83e42701fbd90
112519,c14e3ff5c,83e4e8503bcec
112520,c1a6db58f,83e5a9f71727b
112521,c17c035d6,83e66b731a851
112522,1,83e66b731a852
112523,c1b171f5e,83e72d248c7b0
112524,c1c863df9,83e7eeecf05a9
112525,c1d7f92ad,83e8b0c4e9856
112526,c1f1c076b,83e972b6a9fc1
112527,c1c72c2c0,83ea347dd6281
112528,c21500c61,83eaf692d6ee2
112529,c25f01a2a,83ebb8f1d890c
112530,c2ba1cca8,83ec7babf55b4
112531,c31bd522d,83ed3ec7ca7e1
112532,1,83ed3ec7ca7e2
112533,c29dc70ef,83ee0165918d1
112534,1,83ee0165918d2
112535,c1eb0b6fb,83eec3509cfcd
112536,c1f759348,83ef8547f6315
112537,c2383b7d2,83f0478031ae7
112538,c24afb576,83f109cb2d05d
112539,c25f38fa3,83f1cc2a66000
112540,c1ed44aab,83f28e17aaaab
112541,c20a03580,83f35021ae02b
112542,c196449b7,83f411b7f29e2
112543,c12417bd8,83f4d2dc0a5ba
112544,c13d4afc1,83f594195557b
112545,c14d2e480,83f65566839fb
112546,c1abb89ed,83f717123c3e8
112547,c1fc9f958,83f7d90edbd40
112548,c2318aca5,83f89b40669e5
112549,c20ca2689,83f95d4d0906e
112550,c10a351b8,83fa1e573e226
112551,c081cc848,83faded90aa6e
112552,c0e35bfda,83fb9fbc66a48
112553,c0c828d1c,83fc60848f764
112554,c10224414,83fd2186b3b78
112555,1,83fd2186b3b79
112556,c161add9a,83fde2e861913
112557,c0ed309bc,83fea3d5922cf
112558,c1359a1c8,83ff650b2c497
112559,c148c3338,84002653ef7cf
112560,c174cd69e,8400e7c8bce6d
112561,c17069a83,8401a939268f0
112562,c11c29243,84026a554fb33
112563,c171bbad4,84032bc70b607
112564,c117c9676,8403ecded4c7d
112565,c1755f9ba,8404ae5434637
112566,c1ce6844e,840570229ca85
112567,c219c7fe2,8406323c64a67
112568,c244aeb40,8406f481135a7
112569,c2186147b,8407b69974a22
112570,c2137558f,840878ace9fb1
112571,c272dde73,84093b1fc7e24
112572,c2c24952a,8409fde21134e
112573,c30eb1aa2,840ac0f0c2df0
112574,c2ad9141b,840b839e5420b
112575,c27d12d1f,840c461b66f2a
112576,c1a17e2b0,840d07bce51da
112577,1,840d07bce51db
112578,c1a937a40,840dc9661cc1b
112579,c19f8fe56,840e8b05aca71
112580,c1b11f86b,840f4cb6cc2dc
112581,c1e4ce30e,84100e9b9a5ea
112582,c2143fa7d,8410d0afda067
112583,c21fed0c6,841192cfc712d
112584,c20a71a6a,841254da38b97
112585,c1b5eafe2,8413169023b79
112586,c21184ccd,8413d8a1a8846
112587,c23239b8e,84149ad3e23d4
112588,c218f4711,84155cecd6ae5
112589,1,84155cecd6ae6
112590,c26174e01,84161f4e4b8e7
112591,c21d56a96,8416e16ba237d
112592,c1eaafa13,8417a35651d90
112593,1,8417a35651d91
112594,c23b09dac,841865915bb3d
112595,1,841865915bb3e
112596,c257a8491,841927e903fcf
112597,c26208786,8419ea4b0c755
112598,c2081c2d4,841aac5328a29
112599,c22fe34a7,841b6e830bed0
112600,c25510699,841c30d81c569
112601,c288e88f3,841cf36104e5c
112602,c26ff23bd,841db5d0f7219
112603,c2b7c3157,841e7888ba370
112604,c28c3161f,841f3b14eb98f
112605,c2eca5529,841ffe0190eb8
112606,c34286b3f,8420c144179f7
112607,c392c1988,842184d6d937f
112608,c3d4068de,842248aadfc5d
112609,c3f883bc3,84230ca363820
112610,c44e8c6a0,8423d0f1efec0
112611,c4548a261,842495467a121
112612,1,842495467a122
112613,c4ac08822,842559f282944
112614,c4a2ec6d9,84261e956f01d
112615,c4588bfaa,8426e2edfafc7
112616,1,8426e2edfafc8
112617,c49c10d7f,8427a78a0bd47
112618,c38ffbf04,84286b1a07c4b
112619,c3b443b81,84292ece4b7cc
112620,1,84292ece4b7cd
112621,1,84292ece4b7ce
112622,c3930c4d1,8429f26157c9f
112623,c2dd77c18,842ab53ecf8b7
112624,c31f2c391,842b785dfbc48
112625,c2ec6daa5,842c3b4a696ed
112626,c2d48f97f,842cfe1ef906c
112627,c2c791801,842dc0e68a86d
112628,c2740e88d,842e835a990fa
112629,c2c79ac34,842f462233d2e
112630,c2dd5bf1b,843008ff8fc49
112631,c314f8d94,8430cc14889dd
112632,c2f4b0fb6,84318f0939993
112633,1,84318f0939994
112634,c3146430c,8432521d9dca0
112635,c2d2adb65,843314f04b805
112636,1,843314f04b806
112637,c2cc176a0,8433d7bc62ea6
112638,c247d9942,84349a043c7e8
112639,c29435165,84355c987194d
112640,c294101d1,84361f2c81b1e
112641,c2028ba84,8436e12f0d5a2
112642,c2233b882,8437a35248e24
112643,c258d8957,843865ab2177b
112644,c261e3923,8439280d0509e
112645,c2aadb556,8439eab7e05f4
112646,c2ef78e93,843aada759487
112647,c3511c621,843b70f875aa8
112648,c3a852cbf,843c34a0c8767
112649,c3cc74d09,843cf86d3d470
112650,c39219831,843dbbff56ca1
112651,c3a9206a6,843e7fa877347
112652,c33691091,843f42df083d8
112653,c2a788395,844005869076d
112654,c2aba6e06,8440c83237573
112655,1,8440c83237574
112656,c2f636b8e,84418b286e102
112657,c2c998383,84424df206485
112658,c241bb352,84431033c17d7
112659,c295b013e,8443d2c971915
112660,c2be3c3af,84449587adcc4
112661,c2b8cf87e,844558407d542
112662,c3192eb97,84461b59ac0d9
112663,c2f9b1a55,8446de535db2e
112664,c2dc61a4c,8447a12fbf57a
112665,c0e61774a,84486215d6cc4
112666,1,84486215d6cc5
112667,c13c15076,84492351ebd3b
112668,1,84492351ebd3c
112669,1,84492351ebd3d
112670,c075ff581,8449e3c7eb2be
112671,bf567a31d,844aa31e655db
112672,bf775a85b,844b6295bfe36
112673,1,844b6295bfe37
112674,1,844b6295bfe38
112675,bfd400179,844c2269bffb1
112676,bfae68bad,844ce21828b5e
112677,bfbed0294,844da1d6f8df2
112678,c00e6e158,844e61e566f4a
112679,c03f5fe43,844f2224c6d8d
112680,bf652e3bb,844fe189f5148
112681,bfbdb9e83,8450a147aefcb
112682,bf9cdc4b5,845160e48b480
112683,bfc9a666e,845220ae31aee
112684,bf678e69d,8452e015c018b
112685,bfc579dc2,84539fdb39f4d
112686,1,84539fdb39f4e
112687,c00939716,84545fe473664
112688,bfecd2ea7,84551fd14650b
112689,c0413e23f,8455e0128474a
112690,1,8455e0128474b
112691,c049b4403,8456a05c38b4e
112692,c0a3262cc,845760ff5ee1a
112693,1,845760ff5ee1b
112694,c0938c0bf,84582192eaeda
112695,c00e5c12d,8458e1a147007
112696,c06dbb934,8459a20f0293b
112697,c0c868557,845a62d76ae92
112698,c1009418e,845b23d7ff020
112699,c137aabaf,845be50fa9bcf
112700,c171c4d00,845ca6816e8cf
112701,c182554c7,845d6803c3d96
112702,c1bdd3ea5,845e29c197c3b
112703,c18f31492,845eeb50c90cd
112704,c10d9573f,845fac5e5e80c
112705,c16ccf0be,84606dcb2d8ca
112706,c1a13e17f,84612f6c6ba49
112707,c1d1a1a29,8461f13e0d472
112708,c13b7a0e8,8462b2798755a
112709,c0c5c8ed6,8463733f50430
112710,c0fef1c70,8464343e420a0
112711,c13d14491,8464f57b56531
112712,c06e15fa6,8465b5e96c4d7
112713,c0b4d9b95,8466769e4606c
112714,1,8466769e4606d
112715,c045f775d,846736e43d7ca
112716,c01324e87,8467f6f762651
112717,c04881570,8468b73fe3bc1
112718,c030c9625,84697770ad1e6
112719,c07ab2367,846a37eb5f54d
112720,c0afd26ee,846af89b31c3b
112721,c0dbbb599,846bb976ed1d4
112722,c02707ed9,846c799df50ad
112723,bfd8ab104,846d3976a01b1
112724,c02d31a0c,846df9a3d1bbd
112725,c05b3c45f,846eb9ff0e01c
112726,bf698c41c,846f79689a438
112727,bf60fd1e3,847038c99761b
112728,1,847038c99761c
112729,bf25ae5a6,8470f7ef45bc2
112730,1,8470f7ef45bc3
112731,bf68b594b,8471b757fb50e
112732,bf5712249,847276af0d757
112733,bf7a14a9d,84733629221f4
112734,bfcb825da,8473f5f4a47ce
112735,c02b14a86,8474b61fb9254
112736,c07dce38d,8475769d875e1
112737,c050c1e96,847636ee49477
112738,1,847636ee49478
112739,c09ff6d76,8476f78e401ee
112740,c0d25e837,8477b8609ea25
112741,c13226240,84787992c4c65
112742,c0ac908dd,84793a3f55542
112743,c059ee0b7,8479fa99435f9
112744,c0b6d575c,847abb5018d55
112745,c0d0f36f8,847b7c210c44d
112746,c12151697,847c3d425dae4
112747,c07aa92af,847cfdbd06d93
112748,c0720a946,847dbe2f116d9
112749,c0cbeaada,847e7efafc1b3
112750,1,847e7efafc1b4
112751,c0b0b50cc,847f3fabb1280
112752,c0a30afed,8480004ebc26d
112753,1,8480004ebc26e
112754,c0fadc196,8480c14998404
112755,c136ab878,8481828043c7c
112756,c17ac37bb,848243fb07437
112757,c18dc36cd,84830588cab04
112758,c15147728,8483c6da1222c
112759,c1872797f,8484886139bab
112760,c19b4ecd9,848549fc88884
112761,c11088b6f,84860b0d113f3
112762,c161add9a,8486cc6ebf18d
112763,c1676bf2d,84878dd62b0ba
112764,c14696db6,84884f1cc1e70
112765,c196a9406,848910b36b276
112766,c1f875f48,8489d2abe11be
112767,c1eadd886,848a9496bea44
112768,c1fa4a714,848b569109158
112769,c251640b4,848c18e26d20c
112770,c2560022e,848cdb386d43a
112771,1,848cdb386d43b
112772,c217fc1bc,848d9d50695f7
112773,c23da1088,848e5f8e0a67f
112774,c22fda15b,848f21bde47da
112775,1,848f21bde47db
112776,c2737199f,848fe4315617a
112777,c1e909562,8490a61a5f6dc
112778,c1f1c076b,8491680c1fe47
112779,c1f9d3055,84922a05f2e9c
112780,c26211b1f,8492ec68049bb
112781,c2ab0997b,8493af130e336
112782,c2edfc8d9,849472010ac0f
112783,c323d2197,84953524dcda6
112784,c32d15377,8495f851f211d
112785,c37c71380,8496bbce6349d
